date,price
24/05/2004,1095.410034
25/05/2004,1113.050049
26/05/2004,1114.939941
27/05/2004,1121.280029
28/05/2004,1120.680054
01/06/2004,1121.199951
02/06/2004,1124.98999
03/06/2004,1116.640015
04/06/2004,1122.5
07/06/2004,1140.420044
08/06/2004,1142.180054
09/06/2004,1131.329956
10/06/2004,1136.469971
14/06/2004,1125.290039
15/06/2004,1132.01001
16/06/2004,1133.560059
17/06/2004,1132.050049
18/06/2004,1135.02002
21/06/2004,1130.300049
22/06/2004,1134.410034
23/06/2004,1144.060059
24/06/2004,1140.650024
25/06/2004,1134.430054
28/06/2004,1133.349976
29/06/2004,1136.199951
30/06/2004,1140.839966
01/07/2004,1128.939941
02/07/2004,1125.380005
06/07/2004,1116.209961
07/07/2004,1118.329956
08/07/2004,1109.109985
09/07/2004,1112.810059
12/07/2004,1114.349976
13/07/2004,1115.140015
14/07/2004,1111.469971
15/07/2004,1106.689941
16/07/2004,1101.390015
19/07/2004,1100.900024
20/07/2004,1108.670044
21/07/2004,1093.880005
22/07/2004,1096.839966
23/07/2004,1086.199951
26/07/2004,1084.069946
27/07/2004,1094.829956
28/07/2004,1095.420044
29/07/2004,1100.430054
30/07/2004,1101.719971
02/08/2004,1106.619995
03/08/2004,1099.689941
04/08/2004,1098.630005
05/08/2004,1080.699951
06/08/2004,1063.969971
09/08/2004,1065.219971
10/08/2004,1079.040039
11/08/2004,1075.790039
12/08/2004,1063.22998
13/08/2004,1064.800049
16/08/2004,1079.339966
17/08/2004,1081.709961
18/08/2004,1095.170044
19/08/2004,1091.22998
20/08/2004,1098.349976
23/08/2004,1095.680054
24/08/2004,1096.189941
25/08/2004,1104.959961
26/08/2004,1105.089966
27/08/2004,1107.77002
30/08/2004,1099.150024
31/08/2004,1104.23999
01/09/2004,1105.910034
02/09/2004,1118.310059
03/09/2004,1113.630005
07/09/2004,1121.300049
08/09/2004,1116.27002
09/09/2004,1118.380005
10/09/2004,1123.920044
13/09/2004,1125.819946
14/09/2004,1128.329956
15/09/2004,1120.369995
16/09/2004,1123.5
17/09/2004,1128.550049
20/09/2004,1122.199951
21/09/2004,1129.300049
22/09/2004,1113.560059
23/09/2004,1108.359985
24/09/2004,1110.109985
27/09/2004,1103.52002
28/09/2004,1110.060059
29/09/2004,1114.800049
30/09/2004,1114.579956
01/10/2004,1131.5
04/10/2004,1135.170044
05/10/2004,1134.47998
06/10/2004,1142.050049
07/10/2004,1130.650024
08/10/2004,1122.140015
11/10/2004,1124.390015
12/10/2004,1121.839966
13/10/2004,1113.650024
14/10/2004,1103.290039
15/10/2004,1108.199951
18/10/2004,1114.02002
19/10/2004,1103.22998
20/10/2004,1103.660034
21/10/2004,1106.48999
22/10/2004,1095.73999
25/10/2004,1094.800049
26/10/2004,1111.089966
27/10/2004,1125.400024
28/10/2004,1127.439941
29/10/2004,1130.199951
01/11/2004,1130.51001
02/11/2004,1130.560059
03/11/2004,1143.199951
04/11/2004,1161.670044
05/11/2004,1166.170044
08/11/2004,1164.890015
09/11/2004,1164.079956
10/11/2004,1162.910034
11/11/2004,1173.47998
12/11/2004,1184.170044
15/11/2004,1183.810059
16/11/2004,1175.430054
17/11/2004,1181.939941
18/11/2004,1183.550049
19/11/2004,1170.339966
22/11/2004,1177.23999
23/11/2004,1176.939941
24/11/2004,1181.76001
26/11/2004,1182.650024
29/11/2004,1178.569946
30/11/2004,1173.819946
01/12/2004,1191.369995
02/12/2004,1190.329956
03/12/2004,1191.170044
06/12/2004,1190.25
07/12/2004,1177.069946
08/12/2004,1182.810059
09/12/2004,1189.23999
10/12/2004,1188
13/12/2004,1198.680054
14/12/2004,1203.380005
15/12/2004,1205.719971
16/12/2004,1203.209961
17/12/2004,1194.199951
20/12/2004,1194.650024
21/12/2004,1205.449951
22/12/2004,1209.569946
23/12/2004,1210.130005
27/12/2004,1204.920044
28/12/2004,1213.540039
29/12/2004,1213.449951
30/12/2004,1213.550049
31/12/2004,1211.920044
03/01/2005,1202.079956
04/01/2005,1188.050049
05/01/2005,1183.73999
06/01/2005,1187.890015
07/01/2005,1186.189941
10/01/2005,1190.25
11/01/2005,1182.98999
12/01/2005,1187.699951
13/01/2005,1177.449951
14/01/2005,1184.52002
18/01/2005,1195.97998
19/01/2005,1184.630005
20/01/2005,1175.410034
21/01/2005,1167.869995
24/01/2005,1163.75
25/01/2005,1168.410034
26/01/2005,1174.069946
27/01/2005,1174.550049
28/01/2005,1171.359985
31/01/2005,1181.27002
01/02/2005,1189.410034
02/02/2005,1193.189941
03/02/2005,1189.890015
04/02/2005,1203.030029
07/02/2005,1201.719971
08/02/2005,1202.300049
09/02/2005,1191.98999
10/02/2005,1197.01001
11/02/2005,1205.300049
14/02/2005,1206.140015
15/02/2005,1210.119995
16/02/2005,1210.339966
17/02/2005,1200.75
18/02/2005,1201.589966
22/02/2005,1184.160034
23/02/2005,1190.800049
24/02/2005,1200.199951
25/02/2005,1211.369995
28/02/2005,1203.599976
01/03/2005,1210.410034
02/03/2005,1210.079956
03/03/2005,1210.469971
04/03/2005,1222.119995
07/03/2005,1225.310059
08/03/2005,1219.430054
09/03/2005,1207.01001
10/03/2005,1209.25
11/03/2005,1200.079956
14/03/2005,1206.829956
15/03/2005,1197.75
16/03/2005,1188.069946
17/03/2005,1190.209961
18/03/2005,1189.650024
21/03/2005,1183.780029
22/03/2005,1171.709961
23/03/2005,1172.530029
24/03/2005,1171.420044
28/03/2005,1174.280029
29/03/2005,1165.359985
30/03/2005,1181.410034
31/03/2005,1180.589966
01/04/2005,1172.920044
04/04/2005,1176.119995
05/04/2005,1181.390015
06/04/2005,1184.069946
07/04/2005,1191.140015
08/04/2005,1181.199951
11/04/2005,1181.209961
12/04/2005,1187.76001
13/04/2005,1173.790039
14/04/2005,1162.050049
15/04/2005,1142.619995
18/04/2005,1145.97998
19/04/2005,1152.780029
20/04/2005,1137.5
21/04/2005,1159.949951
22/04/2005,1152.119995
25/04/2005,1162.099976
26/04/2005,1151.829956
27/04/2005,1156.380005
28/04/2005,1143.219971
29/04/2005,1156.849976
02/05/2005,1162.160034
03/05/2005,1161.170044
04/05/2005,1175.650024
05/05/2005,1172.630005
06/05/2005,1171.349976
09/05/2005,1178.839966
10/05/2005,1166.219971
11/05/2005,1171.109985
12/05/2005,1159.359985
13/05/2005,1154.050049
16/05/2005,1165.689941
17/05/2005,1173.800049
18/05/2005,1185.560059
19/05/2005,1191.079956
20/05/2005,1189.280029
23/05/2005,1193.859985
24/05/2005,1194.069946
25/05/2005,1190.01001
26/05/2005,1197.619995
27/05/2005,1198.780029
31/05/2005,1191.5
01/06/2005,1202.219971
02/06/2005,1204.290039
03/06/2005,1196.02002
06/06/2005,1197.51001
07/06/2005,1197.26001
08/06/2005,1194.670044
09/06/2005,1200.930054
10/06/2005,1198.109985
13/06/2005,1200.819946
14/06/2005,1203.910034
15/06/2005,1206.579956
16/06/2005,1210.959961
17/06/2005,1216.959961
20/06/2005,1216.099976
21/06/2005,1213.609985
22/06/2005,1213.880005
23/06/2005,1200.72998
24/06/2005,1191.569946
27/06/2005,1190.689941
28/06/2005,1201.569946
29/06/2005,1199.849976
30/06/2005,1191.329956
01/07/2005,1194.439941
05/07/2005,1204.98999
06/07/2005,1194.939941
07/07/2005,1197.869995
08/07/2005,1211.859985
11/07/2005,1219.439941
12/07/2005,1222.209961
13/07/2005,1223.290039
14/07/2005,1226.5
15/07/2005,1227.920044
18/07/2005,1221.130005
19/07/2005,1229.349976
20/07/2005,1235.199951
21/07/2005,1227.040039
22/07/2005,1233.680054
25/07/2005,1229.030029
26/07/2005,1231.160034
27/07/2005,1236.790039
28/07/2005,1243.719971
29/07/2005,1234.180054
01/08/2005,1235.349976
02/08/2005,1244.119995
03/08/2005,1245.040039
04/08/2005,1235.859985
05/08/2005,1226.420044
08/08/2005,1223.130005
09/08/2005,1231.380005
10/08/2005,1229.130005
11/08/2005,1237.810059
12/08/2005,1230.390015
15/08/2005,1233.869995
16/08/2005,1219.339966
17/08/2005,1220.23999
18/08/2005,1219.02002
19/08/2005,1219.709961
22/08/2005,1221.72998
23/08/2005,1217.589966
24/08/2005,1209.589966
25/08/2005,1212.369995
26/08/2005,1205.099976
29/08/2005,1212.280029
30/08/2005,1208.410034
31/08/2005,1220.329956
01/09/2005,1221.589966
02/09/2005,1218.02002
06/09/2005,1233.390015
07/09/2005,1236.359985
08/09/2005,1231.670044
09/09/2005,1241.47998
12/09/2005,1240.560059
13/09/2005,1231.199951
14/09/2005,1227.160034
15/09/2005,1227.72998
16/09/2005,1237.910034
19/09/2005,1231.02002
20/09/2005,1221.339966
21/09/2005,1210.199951
22/09/2005,1214.619995
23/09/2005,1215.290039
26/09/2005,1215.630005
27/09/2005,1215.660034
28/09/2005,1216.890015
29/09/2005,1227.680054
30/09/2005,1228.810059
03/10/2005,1226.699951
04/10/2005,1214.469971
05/10/2005,1196.390015
06/10/2005,1191.48999
07/10/2005,1195.900024
10/10/2005,1187.329956
11/10/2005,1184.869995
12/10/2005,1177.680054
13/10/2005,1176.839966
14/10/2005,1186.569946
17/10/2005,1190.099976
18/10/2005,1178.140015
19/10/2005,1195.76001
20/10/2005,1177.800049
21/10/2005,1179.589966
24/10/2005,1199.380005
25/10/2005,1196.540039
26/10/2005,1191.380005
27/10/2005,1178.900024
28/10/2005,1198.410034
31/10/2005,1207.01001
01/11/2005,1202.76001
02/11/2005,1214.76001
03/11/2005,1219.939941
04/11/2005,1220.140015
07/11/2005,1222.810059
08/11/2005,1218.589966
09/11/2005,1220.650024
10/11/2005,1230.959961
11/11/2005,1234.719971
14/11/2005,1233.76001
15/11/2005,1229.01001
16/11/2005,1231.209961
17/11/2005,1242.800049
18/11/2005,1248.27002
21/11/2005,1254.849976
22/11/2005,1261.22998
23/11/2005,1265.609985
25/11/2005,1268.25
28/11/2005,1257.459961
29/11/2005,1257.47998
30/11/2005,1249.47998
01/12/2005,1264.670044
02/12/2005,1265.079956
05/12/2005,1262.089966
06/12/2005,1263.699951
07/12/2005,1257.369995
08/12/2005,1255.839966
09/12/2005,1259.369995
12/12/2005,1260.430054
13/12/2005,1267.430054
14/12/2005,1272.73999
15/12/2005,1270.939941
16/12/2005,1267.319946
19/12/2005,1259.920044
20/12/2005,1259.619995
21/12/2005,1262.790039
22/12/2005,1268.119995
23/12/2005,1268.660034
27/12/2005,1256.540039
28/12/2005,1258.170044
29/12/2005,1254.420044
30/12/2005,1248.290039
03/01/2006,1268.800049
04/01/2006,1273.459961
05/01/2006,1273.47998
06/01/2006,1285.449951
09/01/2006,1290.150024
10/01/2006,1289.689941
11/01/2006,1294.180054
12/01/2006,1286.060059
13/01/2006,1287.609985
17/01/2006,1282.930054
18/01/2006,1277.930054
19/01/2006,1285.040039
20/01/2006,1261.48999
23/01/2006,1263.819946
24/01/2006,1266.859985
25/01/2006,1264.680054
26/01/2006,1273.829956
27/01/2006,1283.719971
30/01/2006,1285.189941
31/01/2006,1280.079956
01/02/2006,1282.459961
02/02/2006,1270.839966
03/02/2006,1264.030029
06/02/2006,1265.02002
07/02/2006,1254.780029
08/02/2006,1265.650024
09/02/2006,1263.780029
10/02/2006,1266.98999
13/02/2006,1262.859985
14/02/2006,1275.530029
15/02/2006,1280
16/02/2006,1289.380005
17/02/2006,1287.23999
21/02/2006,1283.030029
22/02/2006,1292.670044
23/02/2006,1287.790039
24/02/2006,1289.430054
27/02/2006,1294.119995
28/02/2006,1280.660034
01/03/2006,1291.23999
02/03/2006,1289.140015
03/03/2006,1287.22998
06/03/2006,1278.26001
07/03/2006,1275.880005
08/03/2006,1278.469971
09/03/2006,1272.22998
10/03/2006,1281.420044
13/03/2006,1284.130005
14/03/2006,1297.47998
15/03/2006,1303.02002
16/03/2006,1305.329956
17/03/2006,1307.25
20/03/2006,1305.079956
21/03/2006,1297.22998
22/03/2006,1305.040039
23/03/2006,1301.670044
24/03/2006,1302.949951
27/03/2006,1301.609985
28/03/2006,1293.22998
29/03/2006,1302.890015
30/03/2006,1300.25
31/03/2006,1294.869995
03/04/2006,1297.810059
04/04/2006,1305.930054
05/04/2006,1311.560059
06/04/2006,1309.040039
07/04/2006,1295.5
10/04/2006,1296.619995
11/04/2006,1286.569946
12/04/2006,1288.119995
13/04/2006,1289.119995
17/04/2006,1285.329956
18/04/2006,1307.280029
19/04/2006,1309.930054
20/04/2006,1311.459961
21/04/2006,1311.280029
24/04/2006,1308.109985
25/04/2006,1301.73999
26/04/2006,1305.410034
27/04/2006,1309.719971
28/04/2006,1310.609985
01/05/2006,1305.189941
02/05/2006,1313.209961
03/05/2006,1308.119995
04/05/2006,1312.25
05/05/2006,1325.76001
08/05/2006,1324.660034
09/05/2006,1325.140015
10/05/2006,1322.849976
11/05/2006,1305.920044
12/05/2006,1291.23999
15/05/2006,1294.5
16/05/2006,1292.079956
17/05/2006,1270.319946
18/05/2006,1261.810059
19/05/2006,1267.030029
22/05/2006,1262.069946
23/05/2006,1256.579956
24/05/2006,1258.569946
25/05/2006,1272.880005
26/05/2006,1280.160034
30/05/2006,1259.869995
31/05/2006,1270.089966
01/06/2006,1285.709961
02/06/2006,1288.219971
05/06/2006,1265.290039
06/06/2006,1263.849976
07/06/2006,1256.150024
08/06/2006,1257.930054
09/06/2006,1252.300049
12/06/2006,1237.439941
13/06/2006,1223.689941
14/06/2006,1230.040039
15/06/2006,1256.160034
16/06/2006,1251.540039
19/06/2006,1240.130005
20/06/2006,1240.119995
21/06/2006,1252.199951
22/06/2006,1245.599976
23/06/2006,1244.5
26/06/2006,1250.560059
27/06/2006,1239.199951
28/06/2006,1246
29/06/2006,1272.869995
30/06/2006,1270.199951
03/07/2006,1280.189941
05/07/2006,1270.910034
06/07/2006,1274.079956
07/07/2006,1265.47998
10/07/2006,1267.339966
11/07/2006,1272.430054
12/07/2006,1258.599976
13/07/2006,1242.280029
14/07/2006,1236.199951
17/07/2006,1234.48999
18/07/2006,1236.859985
19/07/2006,1259.810059
20/07/2006,1249.130005
21/07/2006,1240.290039
24/07/2006,1260.910034
25/07/2006,1268.880005
26/07/2006,1268.400024
27/07/2006,1263.199951
28/07/2006,1278.550049
31/07/2006,1276.660034
01/08/2006,1270.920044
02/08/2006,1277.410034
03/08/2006,1280.27002
04/08/2006,1279.359985
07/08/2006,1275.77002
08/08/2006,1271.47998
09/08/2006,1265.949951
10/08/2006,1271.810059
11/08/2006,1266.73999
14/08/2006,1268.209961
15/08/2006,1285.579956
16/08/2006,1295.430054
17/08/2006,1297.47998
18/08/2006,1302.300049
21/08/2006,1297.52002
22/08/2006,1298.819946
23/08/2006,1292.98999
24/08/2006,1296.060059
25/08/2006,1295.089966
28/08/2006,1301.780029
29/08/2006,1304.280029
30/08/2006,1305.369995
31/08/2006,1303.819946
01/09/2006,1311.01001
05/09/2006,1313.25
06/09/2006,1300.26001
07/09/2006,1294.02002
08/09/2006,1298.920044
11/09/2006,1299.540039
12/09/2006,1313
13/09/2006,1318.069946
14/09/2006,1316.280029
15/09/2006,1319.660034
18/09/2006,1321.180054
19/09/2006,1317.640015
20/09/2006,1325.180054
21/09/2006,1318.030029
22/09/2006,1314.780029
25/09/2006,1326.369995
26/09/2006,1336.349976
27/09/2006,1336.589966
28/09/2006,1338.880005
29/09/2006,1335.849976
02/10/2006,1331.319946
03/10/2006,1334.109985
04/10/2006,1350.199951
05/10/2006,1353.219971
06/10/2006,1349.589966
09/10/2006,1350.660034
10/10/2006,1353.420044
11/10/2006,1349.949951
12/10/2006,1362.829956
13/10/2006,1365.619995
16/10/2006,1369.060059
17/10/2006,1364.050049
18/10/2006,1365.800049
19/10/2006,1366.959961
20/10/2006,1368.599976
23/10/2006,1377.02002
24/10/2006,1377.380005
25/10/2006,1382.219971
26/10/2006,1389.079956
27/10/2006,1377.339966
30/10/2006,1377.930054
31/10/2006,1377.939941
01/11/2006,1367.810059
02/11/2006,1367.339966
03/11/2006,1364.300049
06/11/2006,1379.780029
07/11/2006,1382.839966
08/11/2006,1385.719971
09/11/2006,1378.329956
10/11/2006,1380.900024
13/11/2006,1384.420044
14/11/2006,1393.219971
15/11/2006,1396.569946
16/11/2006,1399.76001
17/11/2006,1401.199951
20/11/2006,1400.5
21/11/2006,1402.810059
22/11/2006,1406.089966
24/11/2006,1400.949951
27/11/2006,1381.959961
28/11/2006,1386.719971
29/11/2006,1399.47998
30/11/2006,1400.630005
01/12/2006,1396.709961
04/12/2006,1409.119995
05/12/2006,1414.76001
06/12/2006,1412.900024
07/12/2006,1407.290039
08/12/2006,1409.839966
11/12/2006,1413.040039
12/12/2006,1411.560059
13/12/2006,1413.209961
14/12/2006,1425.48999
15/12/2006,1427.089966
18/12/2006,1422.47998
19/12/2006,1425.550049
20/12/2006,1423.530029
21/12/2006,1418.300049
22/12/2006,1410.76001
26/12/2006,1416.900024
27/12/2006,1426.839966
28/12/2006,1424.72998
29/12/2006,1418.300049
03/01/2007,1416.599976
04/01/2007,1418.339966
05/01/2007,1409.709961
08/01/2007,1412.839966
09/01/2007,1412.109985
10/01/2007,1414.849976
11/01/2007,1423.819946
12/01/2007,1430.72998
16/01/2007,1431.900024
17/01/2007,1430.619995
18/01/2007,1426.369995
19/01/2007,1430.5
22/01/2007,1422.949951
23/01/2007,1427.98999
24/01/2007,1440.130005
25/01/2007,1423.900024
26/01/2007,1422.180054
29/01/2007,1420.619995
30/01/2007,1428.819946
31/01/2007,1438.23999
01/02/2007,1445.939941
02/02/2007,1448.390015
05/02/2007,1446.98999
06/02/2007,1448
07/02/2007,1450.02002
08/02/2007,1448.310059
09/02/2007,1438.060059
12/02/2007,1433.369995
13/02/2007,1444.26001
14/02/2007,1455.300049
15/02/2007,1456.810059
16/02/2007,1455.540039
20/02/2007,1459.680054
21/02/2007,1457.630005
22/02/2007,1456.380005
23/02/2007,1451.189941
26/02/2007,1449.369995
27/02/2007,1399.040039
28/02/2007,1406.819946
01/03/2007,1403.170044
02/03/2007,1387.170044
05/03/2007,1374.119995
06/03/2007,1395.410034
07/03/2007,1391.969971
08/03/2007,1401.890015
09/03/2007,1402.839966
12/03/2007,1406.599976
13/03/2007,1377.949951
14/03/2007,1387.170044
15/03/2007,1392.280029
16/03/2007,1386.949951
19/03/2007,1402.060059
20/03/2007,1410.939941
21/03/2007,1435.040039
22/03/2007,1434.540039
23/03/2007,1436.109985
26/03/2007,1437.5
27/03/2007,1428.609985
28/03/2007,1417.22998
29/03/2007,1422.530029
30/03/2007,1420.859985
02/04/2007,1424.550049
03/04/2007,1437.77002
04/04/2007,1439.369995
05/04/2007,1443.76001
09/04/2007,1444.609985
10/04/2007,1448.390015
11/04/2007,1438.869995
12/04/2007,1447.800049
13/04/2007,1452.849976
16/04/2007,1468.329956
17/04/2007,1471.47998
18/04/2007,1472.5
19/04/2007,1470.72998
20/04/2007,1484.349976
23/04/2007,1480.930054
24/04/2007,1480.410034
25/04/2007,1495.420044
26/04/2007,1494.25
27/04/2007,1494.069946
30/04/2007,1482.369995
01/05/2007,1486.300049
02/05/2007,1495.920044
03/05/2007,1502.390015
04/05/2007,1505.619995
07/05/2007,1509.47998
08/05/2007,1507.719971
09/05/2007,1512.579956
10/05/2007,1491.469971
11/05/2007,1505.849976
14/05/2007,1503.150024
15/05/2007,1501.189941
16/05/2007,1514.140015
17/05/2007,1512.75
18/05/2007,1522.75
21/05/2007,1525.099976
22/05/2007,1524.119995
23/05/2007,1522.280029
24/05/2007,1507.51001
25/05/2007,1515.72998
29/05/2007,1518.109985
30/05/2007,1530.22998
31/05/2007,1530.619995
01/06/2007,1536.339966
04/06/2007,1539.180054
05/06/2007,1530.949951
06/06/2007,1517.380005
07/06/2007,1490.719971
08/06/2007,1507.670044
11/06/2007,1509.119995
12/06/2007,1493
13/06/2007,1515.670044
14/06/2007,1522.969971
15/06/2007,1532.910034
18/06/2007,1531.050049
19/06/2007,1533.699951
20/06/2007,1512.839966
21/06/2007,1522.189941
22/06/2007,1502.560059
25/06/2007,1497.73999
26/06/2007,1492.890015
27/06/2007,1506.339966
28/06/2007,1505.709961
29/06/2007,1503.349976
02/07/2007,1519.430054
03/07/2007,1524.869995
05/07/2007,1525.400024
06/07/2007,1530.439941
09/07/2007,1531.849976
10/07/2007,1510.119995
11/07/2007,1518.76001
12/07/2007,1547.699951
13/07/2007,1552.5
16/07/2007,1549.52002
17/07/2007,1549.369995
18/07/2007,1546.170044
19/07/2007,1553.079956
20/07/2007,1534.099976
23/07/2007,1541.569946
24/07/2007,1511.040039
25/07/2007,1518.089966
26/07/2007,1482.660034
27/07/2007,1458.949951
30/07/2007,1473.910034
31/07/2007,1455.27002
01/08/2007,1465.810059
02/08/2007,1472.199951
03/08/2007,1433.060059
06/08/2007,1467.670044
07/08/2007,1476.709961
08/08/2007,1497.48999
09/08/2007,1453.089966
10/08/2007,1453.640015
13/08/2007,1452.920044
14/08/2007,1426.540039
15/08/2007,1406.699951
16/08/2007,1411.27002
17/08/2007,1445.939941
20/08/2007,1445.550049
21/08/2007,1447.119995
22/08/2007,1464.069946
23/08/2007,1462.5
24/08/2007,1479.369995
27/08/2007,1466.790039
28/08/2007,1432.359985
29/08/2007,1463.76001
30/08/2007,1457.640015
31/08/2007,1473.98999
04/09/2007,1489.420044
05/09/2007,1472.290039
06/09/2007,1478.550049
07/09/2007,1453.550049
10/09/2007,1451.699951
11/09/2007,1471.48999
12/09/2007,1471.560059
13/09/2007,1483.949951
14/09/2007,1484.25
17/09/2007,1476.650024
18/09/2007,1519.780029
19/09/2007,1529.030029
20/09/2007,1518.75
21/09/2007,1525.75
24/09/2007,1517.72998
25/09/2007,1517.209961
26/09/2007,1525.420044
27/09/2007,1531.380005
28/09/2007,1526.75
01/10/2007,1547.040039
02/10/2007,1546.630005
03/10/2007,1539.589966
04/10/2007,1542.839966
05/10/2007,1557.589966
08/10/2007,1552.579956
09/10/2007,1565.150024
10/10/2007,1562.469971
11/10/2007,1554.410034
12/10/2007,1561.800049
15/10/2007,1548.709961
16/10/2007,1538.530029
17/10/2007,1541.23999
18/10/2007,1540.079956
19/10/2007,1500.630005
22/10/2007,1506.329956
23/10/2007,1519.589966
24/10/2007,1515.880005
25/10/2007,1514.400024
26/10/2007,1535.280029
29/10/2007,1540.97998
30/10/2007,1531.02002
31/10/2007,1549.380005
01/11/2007,1508.439941
02/11/2007,1509.650024
05/11/2007,1502.170044
06/11/2007,1520.27002
07/11/2007,1475.619995
08/11/2007,1474.77002
09/11/2007,1453.699951
12/11/2007,1439.180054
13/11/2007,1481.050049
14/11/2007,1470.579956
15/11/2007,1451.150024
16/11/2007,1458.73999
19/11/2007,1433.27002
20/11/2007,1439.699951
21/11/2007,1416.77002
23/11/2007,1440.699951
26/11/2007,1407.219971
27/11/2007,1428.22998
28/11/2007,1469.02002
29/11/2007,1469.719971
30/11/2007,1481.140015
03/12/2007,1472.420044
04/12/2007,1462.790039
05/12/2007,1485.01001
06/12/2007,1507.339966
07/12/2007,1504.660034
10/12/2007,1515.959961
11/12/2007,1477.650024
12/12/2007,1486.589966
13/12/2007,1488.410034
14/12/2007,1467.949951
17/12/2007,1445.900024
18/12/2007,1454.97998
19/12/2007,1453
20/12/2007,1460.119995
21/12/2007,1484.459961
24/12/2007,1496.449951
26/12/2007,1497.660034
27/12/2007,1476.27002
28/12/2007,1478.48999
31/12/2007,1468.359985
02/01/2008,1447.160034
03/01/2008,1447.160034
04/01/2008,1411.630005
07/01/2008,1416.180054
08/01/2008,1390.189941
09/01/2008,1409.130005
10/01/2008,1420.329956
11/01/2008,1401.02002
14/01/2008,1416.25
15/01/2008,1380.949951
16/01/2008,1373.199951
17/01/2008,1333.25
18/01/2008,1325.189941
22/01/2008,1310.5
23/01/2008,1338.599976
24/01/2008,1352.069946
25/01/2008,1330.609985
28/01/2008,1353.959961
29/01/2008,1362.300049
30/01/2008,1355.810059
31/01/2008,1378.550049
01/02/2008,1395.420044
04/02/2008,1380.819946
05/02/2008,1336.640015
06/02/2008,1326.449951
07/02/2008,1336.910034
08/02/2008,1331.290039
11/02/2008,1339.130005
12/02/2008,1348.859985
13/02/2008,1367.209961
14/02/2008,1348.859985
15/02/2008,1349.98999
19/02/2008,1348.780029
20/02/2008,1360.030029
21/02/2008,1342.530029
22/02/2008,1353.109985
25/02/2008,1371.800049
26/02/2008,1381.290039
27/02/2008,1380.02002
28/02/2008,1367.680054
29/02/2008,1330.630005
03/03/2008,1331.339966
04/03/2008,1326.75
05/03/2008,1333.699951
06/03/2008,1304.339966
07/03/2008,1293.369995
10/03/2008,1273.369995
11/03/2008,1320.650024
12/03/2008,1308.77002
13/03/2008,1315.47998
14/03/2008,1288.140015
17/03/2008,1276.599976
18/03/2008,1330.73999
19/03/2008,1298.420044
20/03/2008,1329.51001
24/03/2008,1349.880005
25/03/2008,1352.98999
26/03/2008,1341.130005
27/03/2008,1325.76001
28/03/2008,1315.219971
31/03/2008,1322.699951
01/04/2008,1370.180054
02/04/2008,1367.530029
03/04/2008,1369.310059
04/04/2008,1370.400024
07/04/2008,1372.540039
08/04/2008,1365.540039
09/04/2008,1354.48999
10/04/2008,1360.550049
11/04/2008,1332.829956
14/04/2008,1328.319946
15/04/2008,1334.430054
16/04/2008,1364.709961
17/04/2008,1365.560059
18/04/2008,1390.329956
21/04/2008,1388.170044
22/04/2008,1375.939941
23/04/2008,1379.930054
24/04/2008,1388.819946
25/04/2008,1397.839966
28/04/2008,1396.369995
29/04/2008,1390.939941
30/04/2008,1385.589966
01/05/2008,1409.339966
02/05/2008,1413.900024
05/05/2008,1407.48999
06/05/2008,1418.26001
07/05/2008,1392.569946
08/05/2008,1397.680054
09/05/2008,1388.280029
12/05/2008,1403.579956
13/05/2008,1403.040039
14/05/2008,1408.660034
15/05/2008,1423.569946
16/05/2008,1425.349976
19/05/2008,1426.630005
20/05/2008,1413.400024
21/05/2008,1390.709961
22/05/2008,1394.349976
23/05/2008,1375.930054
27/05/2008,1385.349976
28/05/2008,1390.839966
29/05/2008,1398.26001
30/05/2008,1400.380005
02/06/2008,1385.670044
03/06/2008,1377.650024
04/06/2008,1377.199951
05/06/2008,1404.050049
06/06/2008,1360.680054
09/06/2008,1361.76001
10/06/2008,1358.439941
11/06/2008,1335.48999
12/06/2008,1339.869995
13/06/2008,1360.030029
16/06/2008,1360.140015
17/06/2008,1350.930054
18/06/2008,1337.810059
19/06/2008,1342.829956
20/06/2008,1317.930054
23/06/2008,1318
24/06/2008,1314.290039
25/06/2008,1321.969971
26/06/2008,1283.150024
27/06/2008,1278.380005
30/06/2008,1280
01/07/2008,1284.910034
02/07/2008,1261.52002
03/07/2008,1262.900024
07/07/2008,1252.310059
08/07/2008,1273.699951
09/07/2008,1244.689941
10/07/2008,1253.390015
11/07/2008,1239.48999
14/07/2008,1228.300049
15/07/2008,1214.910034
16/07/2008,1245.359985
17/07/2008,1260.319946
18/07/2008,1260.680054
21/07/2008,1260
22/07/2008,1277
23/07/2008,1282.189941
24/07/2008,1252.540039
25/07/2008,1257.76001
28/07/2008,1234.369995
29/07/2008,1263.199951
30/07/2008,1284.26001
31/07/2008,1267.380005
01/08/2008,1260.310059
04/08/2008,1249.01001
05/08/2008,1284.880005
06/08/2008,1289.189941
07/08/2008,1266.069946
08/08/2008,1296.319946
11/08/2008,1305.319946
12/08/2008,1289.589966
13/08/2008,1285.829956
14/08/2008,1292.930054
15/08/2008,1298.199951
18/08/2008,1278.599976
19/08/2008,1266.689941
20/08/2008,1274.540039
21/08/2008,1277.719971
22/08/2008,1292.199951
25/08/2008,1266.839966
26/08/2008,1271.51001
27/08/2008,1281.660034
28/08/2008,1300.680054
29/08/2008,1282.829956
02/09/2008,1277.579956
03/09/2008,1274.97998
04/09/2008,1236.829956
05/09/2008,1242.310059
08/09/2008,1267.790039
09/09/2008,1224.51001
