PERMNO,date,TICKER,COMNAM,PRC,RET,CFACPR
11850,20110211,XOM,EXXON MOBIL CORP,82.82000,-0.004567,1
11850,20110214,XOM,EXXON MOBIL CORP,84.91000,0.025235,1
11850,20110215,XOM,EXXON MOBIL CORP,82.97000,-0.022848,1
11850,20110216,XOM,EXXON MOBIL CORP,83.69000,0.008678,1
11850,20110217,XOM,EXXON MOBIL CORP,83.88000,0.002270,1
11850,20110218,XOM,EXXON MOBIL CORP,84.50000,0.007392,1
11850,20110222,XOM,EXXON MOBIL CORP,85.44000,0.011124,1
11850,20110223,XOM,EXXON MOBIL CORP,87.07000,0.019078,1
11850,20110224,XOM,EXXON MOBIL CORP,85.97000,-0.012633,1
11850,20110225,XOM,EXXON MOBIL CORP,85.34000,-0.007328,1
11850,20110228,XOM,EXXON MOBIL CORP,85.53000,0.002226,1
11850,20110301,XOM,EXXON MOBIL CORP,84.80000,-0.008535,1
11850,20110302,XOM,EXXON MOBIL CORP,85.08000,0.003302,1
11850,20110303,XOM,EXXON MOBIL CORP,85.82000,0.008698,1
11850,20110304,XOM,EXXON MOBIL CORP,85.08000,-0.008623,1
11850,20110307,XOM,EXXON MOBIL CORP,84.72000,-0.004231,1
11850,20110308,XOM,EXXON MOBIL CORP,84.60000,-0.001416,1
11850,20110309,XOM,EXXON MOBIL CORP,84.38000,-0.002600,1
11850,20110310,XOM,EXXON MOBIL CORP,81.38000,-0.035553,1
11850,20110311,XOM,EXXON MOBIL CORP,82.12000,0.009093,1
11850,20110314,XOM,EXXON MOBIL CORP,82.38000,0.003166,1
11850,20110315,XOM,EXXON MOBIL CORP,81.39000,-0.012017,1
11850,20110316,XOM,EXXON MOBIL CORP,79.31000,-0.025556,1
11850,20110317,XOM,EXXON MOBIL CORP,81.16000,0.023326,1
11850,20110318,XOM,EXXON MOBIL CORP,80.85000,-0.003820,1
11850,20110321,XOM,EXXON MOBIL CORP,82.84000,0.024613,1
11850,20110322,XOM,EXXON MOBIL CORP,82.56000,-0.003380,1
11850,20110323,XOM,EXXON MOBIL CORP,82.60000,0.000485,1
11850,20110324,XOM,EXXON MOBIL CORP,82.73000,0.001574,1
11850,20110325,XOM,EXXON MOBIL CORP,83.62000,0.010758,1
11850,20110328,XOM,EXXON MOBIL CORP,83.47000,-0.001794,1
11850,20110329,XOM,EXXON MOBIL CORP,83.25000,-0.002636,1
11850,20110330,XOM,EXXON MOBIL CORP,84.49000,0.014895,1
11850,20110331,XOM,EXXON MOBIL CORP,84.13000,-0.004261,1
11850,20110401,XOM,EXXON MOBIL CORP,84.68000,0.006538,1
11850,20110404,XOM,EXXON MOBIL CORP,84.87000,0.002244,1
11850,20110405,XOM,EXXON MOBIL CORP,85.42000,0.006480,1
11850,20110406,XOM,EXXON MOBIL CORP,85.18000,-0.002810,1
11850,20110407,XOM,EXXON MOBIL CORP,85.76000,0.006809,1
11850,20110408,XOM,EXXON MOBIL CORP,85.95000,0.002215,1
11850,20110411,XOM,EXXON MOBIL CORP,85.16000,-0.009191,1
11850,20110412,XOM,EXXON MOBIL CORP,83.18000,-0.023250,1
11850,20110413,XOM,EXXON MOBIL CORP,83.16000,-0.000240,1
11850,20110414,XOM,EXXON MOBIL CORP,83.44000,0.003367,1
11850,20110415,XOM,EXXON MOBIL CORP,84.29000,0.010187,1
11850,20110418,XOM,EXXON MOBIL CORP,83.10000,-0.014118,1
11850,20110419,XOM,EXXON MOBIL CORP,83.80000,0.008424,1
11850,20110420,XOM,EXXON MOBIL CORP,85.65000,0.022076,1
11850,20110421,XOM,EXXON MOBIL CORP,86.36000,0.008290,1
11850,20110425,XOM,EXXON MOBIL CORP,86.22000,-0.001621,1
11850,20110426,XOM,EXXON MOBIL CORP,87.42000,0.013918,1
11850,20110427,XOM,EXXON MOBIL CORP,87.78000,0.004118,1
11850,20110428,XOM,EXXON MOBIL CORP,87.34000,-0.005013,1
11850,20110429,XOM,EXXON MOBIL CORP,87.98000,0.007328,1
11850,20110502,XOM,EXXON MOBIL CORP,86.97000,-0.011480,1
11850,20110503,XOM,EXXON MOBIL CORP,85.62000,-0.015523,1
11850,20110504,XOM,EXXON MOBIL CORP,84.81000,-0.009460,1
11850,20110505,XOM,EXXON MOBIL CORP,82.62000,-0.025822,1
11850,20110506,XOM,EXXON MOBIL CORP,82.69000,0.000847,1
11850,20110509,XOM,EXXON MOBIL CORP,83.18000,0.005926,1
11850,20110510,XOM,EXXON MOBIL CORP,83.34000,0.001923,1
11850,20110511,XOM,EXXON MOBIL CORP,81.12000,-0.020998,1
11850,20110512,XOM,EXXON MOBIL CORP,81.05000,-0.000863,1
11850,20110513,XOM,EXXON MOBIL CORP,80.87000,-0.002221,1
11850,20110516,XOM,EXXON MOBIL CORP,80.24000,-0.007790,1
11850,20110517,XOM,EXXON MOBIL CORP,80.41000,0.002119,1
11850,20110518,XOM,EXXON MOBIL CORP,81.74000,0.016540,1
11850,20110519,XOM,EXXON MOBIL CORP,82.33000,0.007218,1
11850,20110520,XOM,EXXON MOBIL CORP,81.57000,-0.009231,1
11850,20110523,XOM,EXXON MOBIL CORP,80.67000,-0.011033,1
11850,20110524,XOM,EXXON MOBIL CORP,81.29000,0.007686,1
11850,20110525,XOM,EXXON MOBIL CORP,81.96000,0.008242,1
11850,20110526,XOM,EXXON MOBIL CORP,82.39000,0.005246,1
11850,20110527,XOM,EXXON MOBIL CORP,82.63000,0.002913,1
11850,20110531,XOM,EXXON MOBIL CORP,83.47000,0.010166,1
11850,20110601,XOM,EXXON MOBIL CORP,82.03000,-0.017252,1
11850,20110602,XOM,EXXON MOBIL CORP,81.33000,-0.008533,1
11850,20110603,XOM,EXXON MOBIL CORP,81.18000,-0.001844,1
11850,20110606,XOM,EXXON MOBIL CORP,80.29000,-0.010963,1
11850,20110607,XOM,EXXON MOBIL CORP,80.00000,-0.003612,1
11850,20110608,XOM,EXXON MOBIL CORP,80.76000,0.009500,1
11850,20110609,XOM,EXXON MOBIL CORP,81.18000,0.005201,1
11850,20110610,XOM,EXXON MOBIL CORP,79.78000,-0.017246,1
11850,20110613,XOM,EXXON MOBIL CORP,79.23000,-0.006894,1
11850,20110614,XOM,EXXON MOBIL CORP,80.38000,0.014515,1
11850,20110615,XOM,EXXON MOBIL CORP,78.66000,-0.021398,1
11850,20110616,XOM,EXXON MOBIL CORP,79.22000,0.007119,1
11850,20110617,XOM,EXXON MOBIL CORP,79.02000,-0.002525,1
11850,20110620,XOM,EXXON MOBIL CORP,79.71000,0.008732,1
11850,20110621,XOM,EXXON MOBIL CORP,80.57000,0.010789,1
11850,20110622,XOM,EXXON MOBIL CORP,79.82000,-0.009309,1
11850,20110623,XOM,EXXON MOBIL CORP,78.44000,-0.017289,1
11850,20110624,XOM,EXXON MOBIL CORP,76.78000,-0.021163,1
11850,20110627,XOM,EXXON MOBIL CORP,77.92000,0.014848,1
11850,20110628,XOM,EXXON MOBIL CORP,79.63000,0.021946,1
11850,20110629,XOM,EXXON MOBIL CORP,80.25000,0.007786,1
11850,20110630,XOM,EXXON MOBIL CORP,81.38000,0.014081,1
11850,20110701,XOM,EXXON MOBIL CORP,82.01000,0.007742,1
11850,20110705,XOM,EXXON MOBIL CORP,81.60000,-0.004999,1
11850,20110706,XOM,EXXON MOBIL CORP,81.57000,-0.000368,1
11850,20110707,XOM,EXXON MOBIL CORP,82.36000,0.009685,1
11850,20110708,XOM,EXXON MOBIL CORP,82.42000,0.000728,1
11850,20110711,XOM,EXXON MOBIL CORP,81.90000,-0.006309,1
11850,20110712,XOM,EXXON MOBIL CORP,81.89000,-0.000122,1
11850,20110713,XOM,EXXON MOBIL CORP,82.48000,0.007205,1
11850,20110714,XOM,EXXON MOBIL CORP,82.24000,-0.002910,1
11850,20110715,XOM,EXXON MOBIL CORP,83.00000,0.009241,1
11850,20110718,XOM,EXXON MOBIL CORP,82.65000,-0.004217,1
11850,20110719,XOM,EXXON MOBIL CORP,83.63000,0.011857,1
11850,20110720,XOM,EXXON MOBIL CORP,83.30000,-0.003946,1
11850,20110721,XOM,EXXON MOBIL CORP,85.02000,0.020648,1
11850,20110722,XOM,EXXON MOBIL CORP,85.22000,0.002352,1
11850,20110725,XOM,EXXON MOBIL CORP,84.57000,-0.007627,1
11850,20110726,XOM,EXXON MOBIL CORP,84.37000,-0.002365,1
11850,20110727,XOM,EXXON MOBIL CORP,83.31000,-0.012564,1
11850,20110728,XOM,EXXON MOBIL CORP,81.46000,-0.022206,1
11850,20110729,XOM,EXXON MOBIL CORP,79.79000,-0.020501,1
11850,20110801,XOM,EXXON MOBIL CORP,79.60000,-0.002381,1
11850,20110802,XOM,EXXON MOBIL CORP,77.84000,-0.022111,1
11850,20110803,XOM,EXXON MOBIL CORP,77.72000,-0.001542,1
11850,20110804,XOM,EXXON MOBIL CORP,73.84000,-0.049923,1
11850,20110805,XOM,EXXON MOBIL CORP,74.82000,0.013272,1
11850,20110808,XOM,EXXON MOBIL CORP,70.19000,-0.061882,1
11850,20110809,XOM,EXXON MOBIL CORP,71.64000,0.020658,1
11850,20110810,XOM,EXXON MOBIL CORP,68.03000,-0.043830,1
11850,20110811,XOM,EXXON MOBIL CORP,71.58000,0.052183,1
11850,20110812,XOM,EXXON MOBIL CORP,72.00000,0.005868,1
11850,20110815,XOM,EXXON MOBIL CORP,74.29000,0.031806,1
11850,20110816,XOM,EXXON MOBIL CORP,73.50000,-0.010634,1
11850,20110817,XOM,EXXON MOBIL CORP,74.16000,0.008980,1
11850,20110818,XOM,EXXON MOBIL CORP,70.94000,-0.043420,1
11850,20110819,XOM,EXXON MOBIL CORP,69.80000,-0.016070,1
11850,20110822,XOM,EXXON MOBIL CORP,70.18000,0.005444,1
11850,20110823,XOM,EXXON MOBIL CORP,73.66000,0.049587,1
11850,20110824,XOM,EXXON MOBIL CORP,73.54000,-0.001629,1
11850,20110825,XOM,EXXON MOBIL CORP,71.77000,-0.024069,1
11850,20110826,XOM,EXXON MOBIL CORP,72.64000,0.012122,1
11850,20110829,XOM,EXXON MOBIL CORP,74.12000,0.020374,1
11850,20110830,XOM,EXXON MOBIL CORP,73.91000,-0.002833,1
11850,20110831,XOM,EXXON MOBIL CORP,74.02000,0.001488,1
11850,20110901,XOM,EXXON MOBIL CORP,73.49000,-0.007160,1
11850,20110902,XOM,EXXON MOBIL CORP,72.14000,-0.018370,1
11850,20110906,XOM,EXXON MOBIL CORP,71.15000,-0.013723,1
11850,20110907,XOM,EXXON MOBIL CORP,73.65000,0.035137,1
11850,20110908,XOM,EXXON MOBIL CORP,72.82000,-0.011270,1
11850,20110909,XOM,EXXON MOBIL CORP,71.01000,-0.024856,1
11850,20110912,XOM,EXXON MOBIL CORP,71.84000,0.011688,1
11850,20110913,XOM,EXXON MOBIL CORP,71.65000,-0.002645,1
11850,20110914,XOM,EXXON MOBIL CORP,72.64000,0.013817,1
11850,20110915,XOM,EXXON MOBIL CORP,74.01000,0.018860,1
11850,20110916,XOM,EXXON MOBIL CORP,74.55000,0.007296,1
11850,20110919,XOM,EXXON MOBIL CORP,73.70000,-0.011402,1
11850,20110920,XOM,EXXON MOBIL CORP,74.01000,0.004206,1
11850,20110921,XOM,EXXON MOBIL CORP,71.97000,-0.027564,1
11850,20110922,XOM,EXXON MOBIL CORP,69.24000,-0.037933,1
11850,20110923,XOM,EXXON MOBIL CORP,69.31000,0.001011,1
11850,20110926,XOM,EXXON MOBIL CORP,71.72000,0.034771,1
11850,20110927,XOM,EXXON MOBIL CORP,72.91000,0.016592,1
11850,20110928,XOM,EXXON MOBIL CORP,72.07000,-0.011521,1
11850,20110929,XOM,EXXON MOBIL CORP,73.88000,0.025114,1
11850,20110930,XOM,EXXON MOBIL CORP,72.63000,-0.016919,1
11850,20111003,XOM,EXXON MOBIL CORP,71.15000,-0.020377,1
11850,20111004,XOM,EXXON MOBIL CORP,72.83000,0.023612,1
11850,20111005,XOM,EXXON MOBIL CORP,73.95000,0.015378,1
11850,20111006,XOM,EXXON MOBIL CORP,73.89000,-0.000811,1
11850,20111007,XOM,EXXON MOBIL CORP,73.56000,-0.004466,1
11850,20111010,XOM,EXXON MOBIL CORP,76.28000,0.036977,1
11850,20111011,XOM,EXXON MOBIL CORP,76.27000,-0.000131,1
11850,20111012,XOM,EXXON MOBIL CORP,77.16000,0.011669,1
11850,20111013,XOM,EXXON MOBIL CORP,76.37000,-0.010238,1
11850,20111014,XOM,EXXON MOBIL CORP,78.11000,0.022784,1
11850,20111017,XOM,EXXON MOBIL CORP,77.47000,-0.008194,1
11850,20111018,XOM,EXXON MOBIL CORP,78.89000,0.018330,1
11850,20111019,XOM,EXXON MOBIL CORP,78.43000,-0.005831,1
11850,20111020,XOM,EXXON MOBIL CORP,78.71000,0.003570,1
11850,20111021,XOM,EXXON MOBIL CORP,80.13000,0.018041,1
11850,20111024,XOM,EXXON MOBIL CORP,80.17000,0.000499,1
11850,20111025,XOM,EXXON MOBIL CORP,79.44000,-0.009106,1
11850,20111026,XOM,EXXON MOBIL CORP,81.07000,0.020519,1
11850,20111027,XOM,EXXON MOBIL CORP,81.88000,0.009991,1
11850,20111028,XOM,EXXON MOBIL CORP,81.48000,-0.004885,1
11850,20111031,XOM,EXXON MOBIL CORP,78.09000,-0.041605,1
11850,20111101,XOM,EXXON MOBIL CORP,75.94000,-0.027532,1
11850,20111102,XOM,EXXON MOBIL CORP,77.37000,0.018831,1
11850,20111103,XOM,EXXON MOBIL CORP,78.86000,0.019258,1
11850,20111104,XOM,EXXON MOBIL CORP,78.52000,-0.004311,1
11850,20111107,XOM,EXXON MOBIL CORP,79.35000,0.010571,1
11850,20111108,XOM,EXXON MOBIL CORP,79.76000,0.011090,1
11850,20111109,XOM,EXXON MOBIL CORP,77.39000,-0.029714,1
11850,20111110,XOM,EXXON MOBIL CORP,78.70000,0.016927,1
11850,20111111,XOM,EXXON MOBIL CORP,79.72000,0.012961,1
11850,20111114,XOM,EXXON MOBIL CORP,78.96000,-0.009533,1
11850,20111115,XOM,EXXON MOBIL CORP,79.09000,0.001646,1
11850,20111116,XOM,EXXON MOBIL CORP,78.25000,-0.010621,1
11850,20111117,XOM,EXXON MOBIL CORP,77.86000,-0.004984,1
11850,20111118,XOM,EXXON MOBIL CORP,77.90000,0.000514,1
11850,20111121,XOM,EXXON MOBIL CORP,76.91000,-0.012709,1
11850,20111122,XOM,EXXON MOBIL CORP,76.03000,-0.011442,1
11850,20111123,XOM,EXXON MOBIL CORP,74.58000,-0.019071,1
11850,20111125,XOM,EXXON MOBIL CORP,73.90000,-0.009118,1
11850,20111128,XOM,EXXON MOBIL CORP,75.84000,0.026252,1
11850,20111129,XOM,EXXON MOBIL CORP,76.93000,0.014372,1
11850,20111130,XOM,EXXON MOBIL CORP,80.44000,0.045626,1
11850,20111201,XOM,EXXON MOBIL CORP,79.79000,-0.008081,1
11850,20111202,XOM,EXXON MOBIL CORP,79.79000,0.000000,1
11850,20111205,XOM,EXXON MOBIL CORP,80.45000,0.008272,1
11850,20111206,XOM,EXXON MOBIL CORP,80.82000,0.004599,1
11850,20111207,XOM,EXXON MOBIL CORP,81.08000,0.003217,1
11850,20111208,XOM,EXXON MOBIL CORP,79.87000,-0.014924,1
11850,20111209,XOM,EXXON MOBIL CORP,81.34000,0.018405,1
11850,20111212,XOM,EXXON MOBIL CORP,80.05000,-0.015859,1
11850,20111213,XOM,EXXON MOBIL CORP,80.53000,0.005996,1
11850,20111214,XOM,EXXON MOBIL CORP,79.44000,-0.013535,1
11850,20111215,XOM,EXXON MOBIL CORP,80.03000,0.007427,1
11850,20111216,XOM,EXXON MOBIL CORP,80.16000,0.001624,1
11850,20111219,XOM,EXXON MOBIL CORP,79.53000,-0.007859,1
11850,20111220,XOM,EXXON MOBIL CORP,82.00000,0.031057,1
11850,20111221,XOM,EXXON MOBIL CORP,83.12000,0.013659,1
11850,20111222,XOM,EXXON MOBIL CORP,84.29000,0.014076,1
11850,20111223,XOM,EXXON MOBIL CORP,85.22000,0.011033,1
11850,20111227,XOM,EXXON MOBIL CORP,85.28000,0.000704,1
11850,20111228,XOM,EXXON MOBIL CORP,84.18000,-0.012899,1
11850,20111229,XOM,EXXON MOBIL CORP,85.27000,0.012948,1
11850,20111230,XOM,EXXON MOBIL CORP,84.76000,-0.005981,1
11850,20120103,XOM,EXXON MOBIL CORP,86.00000,0.014630,1
11850,20120104,XOM,EXXON MOBIL CORP,86.02000,0.000233,1
11850,20120105,XOM,EXXON MOBIL CORP,85.76000,-0.003022,1
11850,20120106,XOM,EXXON MOBIL CORP,85.12000,-0.007463,1
11850,20120109,XOM,EXXON MOBIL CORP,85.50000,0.004464,1
11850,20120110,XOM,EXXON MOBIL CORP,85.72000,0.002573,1
11850,20120111,XOM,EXXON MOBIL CORP,85.08000,-0.007466,1
11850,20120112,XOM,EXXON MOBIL CORP,84.74000,-0.003996,1
11850,20120113,XOM,EXXON MOBIL CORP,84.88000,0.001652,1
11850,20120117,XOM,EXXON MOBIL CORP,85.69000,0.009543,1
11850,20120118,XOM,EXXON MOBIL CORP,86.45000,0.008869,1
11850,20120119,XOM,EXXON MOBIL CORP,87.03000,0.006709,1
11850,20120120,XOM,EXXON MOBIL CORP,87.49000,0.005286,1
11850,20120123,XOM,EXXON MOBIL CORP,87.47000,-0.000229,1
11850,20120124,XOM,EXXON MOBIL CORP,87.18000,-0.003315,1
11850,20120125,XOM,EXXON MOBIL CORP,87.22000,0.000459,1
11850,20120126,XOM,EXXON MOBIL CORP,86.77000,-0.005159,1
11850,20120127,XOM,EXXON MOBIL CORP,85.83000,-0.010833,1
11850,20120130,XOM,EXXON MOBIL CORP,85.49000,-0.003961,1
11850,20120131,XOM,EXXON MOBIL CORP,83.74000,-0.020470,1
11850,20120201,XOM,EXXON MOBIL CORP,83.97000,0.002747,1
11850,20120202,XOM,EXXON MOBIL CORP,83.53000,-0.005240,1
11850,20120203,XOM,EXXON MOBIL CORP,84.92000,0.016641,1
11850,20120206,XOM,EXXON MOBIL CORP,85.75000,0.009774,1
11850,20120207,XOM,EXXON MOBIL CORP,86.34000,0.006880,1
11850,20120208,XOM,EXXON MOBIL CORP,85.32000,-0.006370,1
11850,20120209,XOM,EXXON MOBIL CORP,84.88000,-0.005157,1
11850,20120210,XOM,EXXON MOBIL CORP,83.80000,-0.012724,1
11850,20120213,XOM,EXXON MOBIL CORP,84.42000,0.007399,1
11850,20120214,XOM,EXXON MOBIL CORP,84.67000,0.002961,1
11850,20120215,XOM,EXXON MOBIL CORP,84.12000,-0.006496,1
11850,20120216,XOM,EXXON MOBIL CORP,85.41000,0.015335,1
11850,20120217,XOM,EXXON MOBIL CORP,85.62000,0.002459,1
11850,20120221,XOM,EXXON MOBIL CORP,86.57000,0.011096,1
11850,20120222,XOM,EXXON MOBIL CORP,86.92000,0.004043,1
11850,20120223,XOM,EXXON MOBIL CORP,87.02000,0.001150,1
11850,20120224,XOM,EXXON MOBIL CORP,87.34000,0.003677,1
11850,20120227,XOM,EXXON MOBIL CORP,87.23000,-0.001259,1
11850,20120228,XOM,EXXON MOBIL CORP,87.14000,-0.001032,1
11850,20120229,XOM,EXXON MOBIL CORP,86.50000,-0.007344,1
11850,20120301,XOM,EXXON MOBIL CORP,86.83000,0.003815,1
11850,20120302,XOM,EXXON MOBIL CORP,86.33000,-0.005758,1
11850,20120305,XOM,EXXON MOBIL CORP,87.01000,0.007877,1
11850,20120306,XOM,EXXON MOBIL CORP,85.86000,-0.013217,1
11850,20120307,XOM,EXXON MOBIL CORP,85.83000,-0.000349,1
11850,20120308,XOM,EXXON MOBIL CORP,84.83000,-0.011651,1
11850,20120309,XOM,EXXON MOBIL CORP,84.30000,-0.006248,1
11850,20120312,XOM,EXXON MOBIL CORP,85.55000,0.014828,1
11850,20120313,XOM,EXXON MOBIL CORP,86.86000,0.015313,1
11850,20120314,XOM,EXXON MOBIL CORP,86.02000,-0.009671,1
11850,20120315,XOM,EXXON MOBIL CORP,86.09000,0.000814,1
11850,20120316,XOM,EXXON MOBIL CORP,86.44000,0.004066,1
11850,20120319,XOM,EXXON MOBIL CORP,86.99000,0.006363,1
11850,20120320,XOM,EXXON MOBIL CORP,86.60000,-0.004483,1
11850,20120321,XOM,EXXON MOBIL CORP,86.01000,-0.006813,1
11850,20120322,XOM,EXXON MOBIL CORP,85.33000,-0.007906,1
11850,20120323,XOM,EXXON MOBIL CORP,85.55000,0.002578,1
11850,20120326,XOM,EXXON MOBIL CORP,87.03000,0.017300,1
11850,20120327,XOM,EXXON MOBIL CORP,86.62000,-0.004711,1
11850,20120328,XOM,EXXON MOBIL CORP,85.86000,-0.008774,1
11850,20120329,XOM,EXXON MOBIL CORP,86.08000,0.002562,1
11850,20120330,XOM,EXXON MOBIL CORP,86.73000,0.007551,1
11850,20120402,XOM,EXXON MOBIL CORP,87.07000,0.003920,1
11850,20120403,XOM,EXXON MOBIL CORP,85.83000,-0.014241,1
11850,20120404,XOM,EXXON MOBIL CORP,84.98000,-0.009903,1
11850,20120405,XOM,EXXON MOBIL CORP,84.82000,-0.001883,1
11850,20120409,XOM,EXXON MOBIL CORP,83.88000,-0.011082,1
11850,20120410,XOM,EXXON MOBIL CORP,82.17000,-0.020386,1
11850,20120411,XOM,EXXON MOBIL CORP,82.70000,0.006450,1
11850,20120412,XOM,EXXON MOBIL CORP,83.60000,0.010883,1
11850,20120413,XOM,EXXON MOBIL CORP,82.95000,-0.007775,1
11850,20120416,XOM,EXXON MOBIL CORP,84.01000,0.012779,1
11850,20120417,XOM,EXXON MOBIL CORP,85.45000,0.017141,1
11850,20120418,XOM,EXXON MOBIL CORP,85.75000,0.003511,1
11850,20120419,XOM,EXXON MOBIL CORP,85.28000,-0.005481,1
11850,20120420,XOM,EXXON MOBIL CORP,85.30000,0.000235,1
11850,20120423,XOM,EXXON MOBIL CORP,85.69000,0.004572,1
11850,20120424,XOM,EXXON MOBIL CORP,86.31000,0.007235,1
11850,20120425,XOM,EXXON MOBIL CORP,86.85000,0.006257,1
11850,20120426,XOM,EXXON MOBIL CORP,86.07000,-0.008981,1
11850,20120427,XOM,EXXON MOBIL CORP,86.08000,0.000116,1
11850,20120430,XOM,EXXON MOBIL CORP,86.34000,0.003020,1
11850,20120501,XOM,EXXON MOBIL CORP,87.04000,0.008108,1
11850,20120502,XOM,EXXON MOBIL CORP,86.20000,-0.009651,1
11850,20120503,XOM,EXXON MOBIL CORP,85.65000,-0.006380,1
11850,20120504,XOM,EXXON MOBIL CORP,84.57000,-0.012609,1
11850,20120507,XOM,EXXON MOBIL CORP,84.48000,-0.001064,1
11850,20120508,XOM,EXXON MOBIL CORP,84.02000,-0.005445,1
11850,20120509,XOM,EXXON MOBIL CORP,83.31000,-0.008450,1
11850,20120510,XOM,EXXON MOBIL CORP,82.84000,0.001200,1
11850,20120511,XOM,EXXON MOBIL CORP,83.10000,0.003139,1
11850,20120514,XOM,EXXON MOBIL CORP,82.12000,-0.011793,1
11850,20120515,XOM,EXXON MOBIL CORP,81.79000,-0.004019,1
11850,20120516,XOM,EXXON MOBIL CORP,82.17000,0.004646,1
11850,20120517,XOM,EXXON MOBIL CORP,81.91000,-0.003164,1
11850,20120518,XOM,EXXON MOBIL CORP,81.47000,-0.005372,1
11850,20120521,XOM,EXXON MOBIL CORP,82.04000,0.006996,1
11850,20120522,XOM,EXXON MOBIL CORP,81.95000,-0.001097,1
11850,20120523,XOM,EXXON MOBIL CORP,82.04000,0.001098,1
11850,20120524,XOM,EXXON MOBIL CORP,82.61000,0.006948,1
11850,20120525,XOM,EXXON MOBIL CORP,82.08000,-0.006416,1
11850,20120529,XOM,EXXON MOBIL CORP,81.93000,-0.001828,1
11850,20120530,XOM,EXXON MOBIL CORP,79.79000,-0.026120,1
11850,20120531,XOM,EXXON MOBIL CORP,78.63000,-0.014538,1
11850,20120601,XOM,EXXON MOBIL CORP,77.92000,-0.009030,1
11850,20120604,XOM,EXXON MOBIL CORP,77.83000,-0.001155,1
11850,20120605,XOM,EXXON MOBIL CORP,77.60000,-0.002955,1
11850,20120606,XOM,EXXON MOBIL CORP,80.18000,0.033247,1
11850,20120607,XOM,EXXON MOBIL CORP,80.69000,0.006361,1
11850,20120608,XOM,EXXON MOBIL CORP,80.84000,0.001859,1
11850,20120611,XOM,EXXON MOBIL CORP,80.27000,-0.007051,1
11850,20120612,XOM,EXXON MOBIL CORP,81.26000,0.012333,1
11850,20120613,XOM,EXXON MOBIL CORP,80.63000,-0.007753,1
11850,20120614,XOM,EXXON MOBIL CORP,82.13000,0.018603,1
11850,20120615,XOM,EXXON MOBIL CORP,83.22000,0.013272,1
11850,20120618,XOM,EXXON MOBIL CORP,83.11000,-0.001322,1
11850,20120619,XOM,EXXON MOBIL CORP,84.48000,0.016484,1
11850,20120620,XOM,EXXON MOBIL CORP,84.97000,0.005800,1
11850,20120621,XOM,EXXON MOBIL CORP,82.11000,-0.033659,1
11850,20120622,XOM,EXXON MOBIL CORP,82.11000,0.000000,1
11850,20120625,XOM,EXXON MOBIL CORP,81.24000,-0.010596,1
11850,20120626,XOM,EXXON MOBIL CORP,82.40000,0.014279,1
11850,20120627,XOM,EXXON MOBIL CORP,83.20000,0.009709,1
11850,20120628,XOM,EXXON MOBIL CORP,83.10000,-0.001202,1
11850,20120629,XOM,EXXON MOBIL CORP,85.57000,0.029723,1
11850,20120702,XOM,EXXON MOBIL CORP,85.34000,-0.002688,1
11850,20120703,XOM,EXXON MOBIL CORP,86.28000,0.011015,1
11850,20120705,XOM,EXXON MOBIL CORP,85.57000,-0.008229,1
11850,20120706,XOM,EXXON MOBIL CORP,84.80000,-0.008998,1
11850,20120709,XOM,EXXON MOBIL CORP,83.65000,-0.013561,1
11850,20120710,XOM,EXXON MOBIL CORP,83.11000,-0.006455,1
11850,20120711,XOM,EXXON MOBIL CORP,84.38000,0.015281,1
11850,20120712,XOM,EXXON MOBIL CORP,84.12000,-0.003081,1
11850,20120713,XOM,EXXON MOBIL CORP,85.47000,0.016048,1
11850,20120716,XOM,EXXON MOBIL CORP,85.05000,-0.004914,1
11850,20120717,XOM,EXXON MOBIL CORP,85.73000,0.007995,1
11850,20120718,XOM,EXXON MOBIL CORP,86.21000,0.005599,1
11850,20120719,XOM,EXXON MOBIL CORP,86.21000,0.000000,1
11850,20120720,XOM,EXXON MOBIL CORP,85.95000,-0.003016,1
11850,20120723,XOM,EXXON MOBIL CORP,85.21000,-0.008610,1
11850,20120724,XOM,EXXON MOBIL CORP,84.58000,-0.007393,1
11850,20120725,XOM,EXXON MOBIL CORP,85.24000,0.007803,1
11850,20120726,XOM,EXXON MOBIL CORP,86.52000,0.015016,1
11850,20120727,XOM,EXXON MOBIL CORP,87.45000,0.010749,1
11850,20120730,XOM,EXXON MOBIL CORP,87.56000,0.001258,1
11850,20120731,XOM,EXXON MOBIL CORP,86.85000,-0.008109,1
11850,20120801,XOM,EXXON MOBIL CORP,86.91000,0.000691,1
11850,20120802,XOM,EXXON MOBIL CORP,85.88000,-0.011851,1
11850,20120803,XOM,EXXON MOBIL CORP,87.55000,0.019446,1
11850,20120806,XOM,EXXON MOBIL CORP,87.45000,-0.001142,1
11850,20120807,XOM,EXXON MOBIL CORP,87.92000,0.005375,1
11850,20120808,XOM,EXXON MOBIL CORP,88.28000,0.004095,1
11850,20120809,XOM,EXXON MOBIL CORP,88.20000,0.005551,1
11850,20120810,XOM,EXXON MOBIL CORP,88.44000,0.002721,1
11850,20120813,XOM,EXXON MOBIL CORP,88.14000,-0.003392,1
11850,20120814,XOM,EXXON MOBIL CORP,88.20000,0.000681,1
11850,20120815,XOM,EXXON MOBIL CORP,88.00000,-0.002268,1
11850,20120816,XOM,EXXON MOBIL CORP,88.67000,0.007614,1
